Price,Open,High,Low,Close,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2022-01-20,70883.61035539216,71348.72590890522,70604.54102328431,71162.6796875,9708168
2022-01-21,70511.51496362433,70511.51496362433,69488.26078869047,70325.46875,15774888
2022-01-24,70139.42087633155,70511.51329477363,69488.25914405791,69860.3515625,13691134
2022-01-25,69581.28644425675,69767.33266469595,68092.91668074325,68837.1015625,17766704
2022-01-26,68837.1015625,68837.1015625,68837.1015625,68837.1015625,0
2022-01-27,68651.05428208275,68837.10049964937,66325.4765625,66325.4765625,22274777
2022-01-28,66325.47535811733,68558.02992837653,66232.45225102319,68185.9375,21367447
2022-02-03,69674.30721350614,69674.30721350614,68185.9375,68185.9375,17744721
2022-02-04,69116.17089315878,69395.24022381757,68278.96290118243,68837.1015625,12730034
2022-02-07,68371.9827161815,68465.0058219178,67348.7285530822,67906.8671875,14240838
2022-02-08,67906.8671875,67906.8671875,67906.8671875,67906.8671875,0
2022-02-09,67906.8671875,67906.8671875,67906.8671875,67906.8671875,0
2022-02-10,70325.46025364722,70511.50644479443,69488.25239348476,70139.4140625,17746033
2022-02-11,69767.3356141522,70232.45118491321,69395.24315754339,69674.3125,12205407
2022-02-14,69209.20089891453,69302.22401840231,67999.90034557327,68558.0390625,13993255
2022-02-15,68930.13154045116,69023.15465993894,67999.90034557327,68558.0390625,9320365
2022-02-16,69395.22725183824,69674.29653033087,69023.1348805147,69581.2734375,10767386
2022-02-17,69767.3359375,70325.474625,69302.22036458334,69767.3359375,13605382
2022-02-18,69395.24120962314,69581.28743270524,68558.0332057537,69116.171875,10122226
2022-02-21,69116.171875,69116.171875,69116.171875,69116.171875,0
2022-02-22,69116.171875,69116.171875,69116.171875,69116.171875,0
2022-02-23,69116.171875,69116.171875,69116.171875,69116.171875,0
2022-02-24,67255.7004152098,67255.7004152098,66325.46942744755,66511.515625,15759283
2022-02-25,67069.64774208971,67534.76319106398,66883.6015625,66883.6015625,13168484
2022-02-28,66883.6015625,66883.6015625,66883.6015625,66883.6015625,0
2022-03-02,67255.70897620294,67348.73208682009,66511.52409126569,66697.5703125,12481430
2022-03-03,67255.70511831276,67999.88996056242,67162.68201303155,67813.84375,13232638
2022-03-04,67813.84375,67813.84375,67813.84375,67813.84375,0
2022-03-07,65116.16050731098,65674.29902594507,65023.137420871964,65209.18359375,18617138
2022-03-08,63999.90458633094,65116.18199190647,63906.88146919964,64651.06640625,15828269
2022-03-10,64651.06640625,64651.06640625,64651.06640625,64651.06640625,0
2022-03-11,65581.2755859375,65767.3217578125,64837.090898437506,65116.16015625,15787655
2022-03-14,65116.18422809829,65302.23046875,64744.091746794875,65302.23046875,9040993
2022-03-15,65302.23046875,65302.23046875,65302.23046875,65302.23046875,0
2022-03-16,65302.231101296165,65581.30046497691,64837.115495161575,65488.27734375,10175750
2022-03-17,65488.27734375,65488.27734375,65488.27734375,65488.27734375,0
2022-03-18,65674.31283150637,65953.38214948727,65302.22040753183,65767.3359375,14410038
2022-03-21,65953.38738376251,66046.41049713877,65023.15625,65023.15625,11169002
2022-03-22,65023.15365509423,65581.29231307788,65023.15365509423,65395.24609375,9402666
2022-03-23,65674.31999113475,66232.45868794326,65395.2506427305,65581.296875,12398025
2022-03-24,64744.090481733525,65395.25231129119,64744.090481733525,64930.13671875,37943357
2022-03-25,65209.20607427471,65302.22919278295,64744.090481733525,64930.13671875,12986010
2022-03-28,64651.06704514885,65023.159517351145,64371.99769099713,64837.11328125,12619289
2022-03-29,65116.18422809829,65395.25358907586,64930.137987446586,65302.23046875,13686208
2022-03-30,65733.2775225769,65920.28542449034,65265.75776779328,65359.26171875,12670187
2022-03-31,65359.250084186424,65639.76188712285,65078.73828125,65078.73828125,12510366
2022-04-01,64985.23055919862,64985.23055919862,64517.710914887844,64611.21484375,15916846
2022-04-04,64424.21082476551,64798.2265625,64143.69902146465,64798.2265625,11107905
2022-04-05,64891.742277817924,65078.75018063584,64611.23042359104,64704.734375,8467248
2022-04-06,64143.70315921533,64330.71104014599,64050.19921875,64050.19921875,15517308
2022-04-07,64050.21119600184,64050.21119600184,63582.69140625,63582.69140625,20683327
2022-04-08,63676.191544524336,63863.199449207226,63302.175735158555,63395.6796875,15453191
2022-04-11,63395.66403948822,63676.17582727357,63021.64832244109,63489.16796875,12263735
2022-04-12,63208.66427238806,63302.1682136194,62647.640625,62647.640625,13924389
2022-04-13,62928.16334606987,64517.73062227074,62834.65938864629,64237.21875,17378619
2022-04-14,64237.215399305554,64237.215399305554,63115.16796875,63115.16796875,16409494
2022-04-15,62834.64864864865,62928.15259009009,62180.12105855856,62273.625,13176415
2022-04-18,62180.11323439843,62741.13681245315,61806.097515695285,62367.12109375,10119203
2022-04-19,62741.14446159918,63582.67993127786,62647.64052052377,62928.15234375,12959434
2022-04-20,62647.64048590504,63021.65625,62180.12078078635,63021.65625,16693293
2022-04-21,63208.66402788035,63863.19161396787,63115.16008701071,63302.16796875,12847448
2022-04-22,62834.64850746268,62928.152448694025,62367.12880130597,62647.640625,11791478
2022-04-25,62180.12508248491,62367.13297746983,61993.1171875,61993.1171875,11016474
2022-04-26,62086.62514183056,62367.137002411124,61806.11328125,61806.11328125,12946923
2022-04-27,61151.58219951923,61245.08614783654,60684.06245793269,60777.56640625,18122084
2022-04-28,61151.57834201388,61245.082284432865,60310.042860243055,60590.5546875,16895527
2022-04-29,60871.065606454,63208.664132047474,60777.561665430265,63021.65625,26190390
2022-05-02,62273.62475622214,63208.664166976225,62180.12081514673,62928.15234375,14106184
2022-05-03,63021.66401620371,63956.70354166667,62928.16006365741,63115.16796875,14168875
2022-05-04,63582.67189801179,63956.687615058916,63115.15225170287,63489.16796875,11505248
2022-05-06,62647.65654370301,62741.16050869361,62180.13671875,62180.13671875,14356156
2022-05-10,61619.10556387938,61993.12137913813,61058.08184099125,61432.09765625,17235605
2022-05-11,61245.08974862062,61993.12137913813,60964.577887176565,61432.09765625,12330920
