Price,Open,High,Low,Close,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2010-12-02,12412.854441028812,12877.5869140625,12367.88033073523,12877.5869140625,30608400
2010-12-03,13042.49226614933,13447.259267512585,12997.518154886746,13402.28515625,39373850
2010-12-06,13342.3193359375,13477.241666300912,13267.362485735603,13342.3193359375,16837550
2010-12-07,13297.347348432299,13807.054011168148,13267.364603565484,13507.2265625,24906050
2010-12-08,13537.207470043284,13642.147062834318,13297.34554366378,13312.3369140625,16803250
2010-12-09,13267.363052284963,13762.078284743047,13252.371681604416,13747.0869140625,29422050
2010-12-10,13717.102882293933,13777.068359375,13597.171928131802,13777.068359375,12757050
2010-12-13,13777.066638314851,13971.954414482527,13732.09253612231,13941.9716796875,15359300
2010-12-14,14046.911409277449,14046.911409277449,13807.049528222551,13926.98046875,22126100
2010-12-15,13867.01804081946,13867.01804081946,13642.14747799536,13732.095703125,16449400
2010-12-16,13612.162613199782,13777.067666883919,13612.162613199782,13657.13671875,11684200
2010-12-17,13702.1104190571,13926.9809401576,13672.127682910368,13882.0068359375,17297200
2010-12-20,13747.086478171941,13971.95703125,13702.11236755633,13971.95703125,16911750
2010-12-21,13956.965998722955,14091.888333834133,13867.017775315504,14031.9228515625,12599300
2010-12-22,14076.896484374998,14286.775665185702,14031.922374201276,14076.896484375,16626800
2010-12-23,14031.922851562498,14061.905592698316,13867.017775315504,14031.9228515625,10985500
2010-12-24,14076.89577174831,14076.89577174831,13867.0166015625,13867.0166015625,8471650
2010-12-27,13867.022956633,13941.979837479665,13717.10919493967,13822.048828125,10524200
2010-12-28,13911.991571162047,14241.801716168044,13882.008830706956,14061.9052734375,15650700
2010-12-29,14092.05142712467,14333.198831225198,14046.83628885582,14242.7685546875,11918900
2010-12-30,14197.554642222076,14348.271782797681,14197.554642222076,14303.056640625,9181500
2011-01-03,14393.486032505873,14559.274876859343,14318.127466890659,14438.701171875,13241050
2011-01-04,14408.557745628916,14483.91631124413,14303.055753767616,14438.701171875,13713100
2011-01-05,14393.482020675758,14393.482020675758,14197.5498046875,14197.5498046875,16787500
2011-01-06,14197.553918850806,14303.055911878359,13911.191366347446,14016.693359375,19360400
2011-01-07,13790.617572399226,14001.62155711353,13775.545859205347,13881.0478515625,23139800
2011-01-10,13835.830499846646,13986.547607688113,13700.185102789328,13820.7587890625,18326750
2011-01-11,13820.754598293744,13896.113129364048,13685.109242367196,13760.4677734375,19550800
2011-01-12,13775.54594674059,14061.908499243951,13775.54594674059,14016.693359375,20555800
2011-01-13,14303.055384439398,14303.055384439398,13820.760576955667,13896.119140625,28239850
2011-01-14,13986.55060959271,14076.980893706457,13790.618327346261,14061.9091796875,15382350
2011-01-17,14242.769784394757,14333.200068740121,14167.411214106955,14303.056640625,20582100
2011-01-18,14318.127680759804,14785.350794553018,14303.055967411636,14604.490234375,29631350
2011-01-19,14755.204332724736,15071.710247931294,14559.27209950163,15026.4951171875,33343200
2011-01-20,14875.77553084426,14920.990654038314,14755.201868993445,14800.4169921875,15244400
2011-01-21,14709.991374871266,14830.565074665294,14619.561100025747,14634.6328125,16666400
2011-01-24,14589.41767507724,14815.49336219104,14559.274250128734,14634.6328125,13609350
2011-01-25,14649.69699519231,14920.987680288463,14634.625290464744,14694.912109375,13970550
2011-01-26,14845.634178513277,15056.638116075903,14770.275629383768,15041.56640625,13352500
2011-01-27,14996.354916609029,15101.856910997232,14936.068062672912,14981.283203125,15367000
2011-01-28,15041.570101717203,15282.7175181776,14920.996393487005,15222.4306640625,19118950
